emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
-12,-116,-2,-5,7,12,-7,-5
94,127,20,19,-1,-19,-17,15
-47,0,-1,3,-6,-16,-13,-9
10,1,-9,-10,0,-1,2,-1
8,-2,6,5,0,5,-5,15
-33,-13,-6,-6,-3,-6,4,-14
-13,-10,-1,-13,4,8,-4,-4
-42,-33,1,-2,-12,-18,17,6
33,-11,-13,2,17,7,-42,-1
44,90,43,44,-25,-51,-48,21
-25,-53,-7,-3,-1,15,14,-15
-60,-61,-8,-16,-1,3,3,-34
18,-10,-10,-6,-2,10,31,16
8,19,1,-15,15,24,6,12
31,36,6,15,-3,-24,-12,-5
-7,-8,5,2,-4,-8,-9,-1
-1,9,-5,-12,3,13,20,2
4,-9,-10,-7,2,5,-1,3
-9,-9,2,0,-4,3,8,0
24,14,-1,-3,8,7,-1,18
5,51,23,22,-8,-33,-34,-5
-17,-27,-11,-7,-1,-4,13,-1
-31,-6,-9,-15,2,25,19,-7
-55,-91,-2,6,-4,-31,-51,-3
45,53,14,13,2,-6,-5,-1
13,26,-16,-14,-2,24,30,43
-11,-53,-5,-2,-3,0,-16,-44
49,45,4,9,-5,-9,-10,3
-26,13,2,-17,9,37,57,24
-103,-128,-14,-23,10,35,-2,-46
123,109,7,25,-13,-41,-33,27
31,81,18,25,-2,11,30,29
-49,-70,-23,-24,5,21,24,-10
-43,-71,-4,-5,12,12,-6,-23
46,49,6,-3,4,1,22,26
-17,-16,-5,-1,-6,-2,-42,-30
-15,9,0,8,-8,-28,-14,-14
-10,-19,4,6,-9,-14,-3,9
-21,-37,-4,-11,10,5,15,10
42,43,-7,-14,-1,10,23,31
-3,-11,7,17,-8,-28,-19,-13
-8,-35,-8,8,-2,-13,-7,-13
-11,-4,-4,-3,-3,1,-8,0
3,69,19,1,0,-8,-7,-20
-22,-55,4,2,-3,7,-5,3
5,12,-11,-10,0,1,14,10
-71,-74,-12,-24,6,23,15,-19
56,57,15,17,-2,-37,-19,23
114,110,30,31,0,-26,-10,53
-21,0,0,-2,-6,11,5,-19
6,-37,-1,-2,1,2,3,15
-36,-106,-20,-21,6,33,20,-28
-86,-69,-19,-33,9,18,41,15
76,94,25,10,-5,36,-18,39
25,97,11,41,-22,-33,-1,20
-33,-80,-14,-10,8,36,31,-15
-7,-43,-12,-6,-4,-7,-1,-12
-68,-70,-13,-18,4,-5,12,-24
44,-20,8,-5,5,3,-5,-7
38,82,13,17,-8,-17,-17,13
-36,-21,9,0,-4,15,-4,-14
-4,-7,-22,-4,-5,-14,-11,-3
-1,17,-10,-10,4,-4,-19,-6
-3,8,-5,-5,-1,-9,1,1
-85,-61,-5,-16,10,32,11,-15
122,104,36,18,3,-17,3,46
44,54,6,22,-8,-15,10,40
-35,-42,-12,-12,7,20,13,8
15,36,3,2,-6,-8,-4,9
-53,-67,-11,-13,5,15,0,-16
-17,-18,-10,-15,0,13,9,-10
-72,-89,1,-26,4,35,-8,-59
127,119,20,32,-11,-43,-45,5
-62,-7,-7,23,-11,-42,11,13
-61,-68,-4,-12,4,20,-1,-24
-17,-34,-5,-3,-5,-18,-2,-8
-10,-47,-6,-15,3,10,-2,-13
17,4,5,9,-3,-13,-15,-14
-20,-8,3,4,-2,-9,0,-2
24,33,-1,-3,-1,8,6,14
-27,-1,-14,-2,-2,-7,-4,-11
-1,33,15,6,-5,-17,-8,3
-10,-17,1,-1,4,13,11,-16
3,6,8,7,-4,-19,-15,3
-40,-34,-11,-10,-3,3,2,-13
-38,-71,6,-18,5,33,25,-23
71,71,38,33,-8,-55,-65,18
-51,-16,-5,20,-5,-23,5,-9
-36,-21,-3,-7,2,10,4,-9
-52,-62,-17,-17,3,9,16,-9
-33,-38,-8,-18,5,17,4,-12
47,51,12,5,-3,-10,-12,17
-5,-28,3,8,-4,-8,1,5
3,37,-21,-5,0,-9,-12,-3
-7,8,10,2,-1,1,0,-9
7,-7,-9,6,-2,-7,-4,7
-6,-14,-3,-9,-1,9,6,-2
-27,14,5,-22,5,45,19,-13
88,89,29,41,-3,-36,-34,64
26,19,-12,-9,-2,21,23,1
0,33,12,-1,3,5,0,15
12,-18,3,5,-4,-21,-15,-1
-67,-54,-41,-31,3,20,24,-9
-13,-41,19,0,3,5,-3,3
26,5,-12,6,-6,-18,-13,-4
23,64,34,18,-5,-24,-11,9
-62,-52,-12,-11,0,14,10,-32
14,14,-6,2,0,-11,-9,5
-16,-19,1,-4,0,5,3,-8
-29,-49,-19,-3,5,-9,5,7
-31,-66,13,1,6,35,15,-5
45,86,15,18,-11,-36,-54,10
-33,-36,-6,-8,5,12,16,13
19,4,5,6,4,-1,-10,2
-28,-19,-15,-7,-3,3,15,-13
-18,-36,6,-7,4,12,6,-15
35,31,6,8,-3,-9,-14,15
-4,-1,-1,5,-8,-16,1,-12
-8,-20,8,0,4,7,4,4
-11,-19,-7,0,0,9,23,-4
2,3,-6,-3,-1,-7,-18,-16
-6,4,2,6,-2,-15,-17,1
41,19,1,-8,-3,-7,-2,5
0,10,5,0,3,-4,-7,-4
-17,-23,-11,-6,2,20,21,-9
-96,-99,-23,-34,9,43,41,-12
77,91,22,33,-12,-46,-81,34
-67,-58,-1,26,-16,-38,-6,3
-41,-61,-12,-7,2,24,18,-12
2,-47,-10,-9,-2,10,6,-4
-44,-56,-17,-25,5,21,24,-17
28,14,-3,-6,3,5,-3,1
25,41,15,9,-9,-24,-14,8
30,9,5,5,-1,-6,-13,1
-26,-39,-15,-17,2,17,21,-18
27,108,9,5,0,-11,3,-9
21,17,8,13,-8,-27,-16,6
6,5,4,5,-2,-5,-7,6
-12,-23,-1,-3,-2,0,0,-6
-40,-43,-13,-22,-2,-4,-27,-18
-5,-52,56,4,7,1,10,2
40,50,-69,5,-2,-7,-23,10
-29,36,70,16,1,24,92,6
-28,-111,-1,-7,6,14,-5,-1
51,90,-9,-6,-10,-21,-30,-25
98,-46,35,25,-6,-37,-44,58
-47,14,-29,-7,-1,-21,-15,-26
-5,-31,-7,-7,0,23,8,3
-20,-7,5,-1,5,4,2,0
-48,-48,-16,-14,2,10,54,2
-8,-49,-14,-25,-6,-10,-41,-17
127,127,44,42,-7,-51,-42,24
-92,-86,-33,-7,5,23,29,1
-13,13,3,-3,-7,-10,-5,-16
-30,-56,-6,2,2,-6,2,-2
-35,-36,-11,-18,4,13,9,-2
35,53,2,2,0,-8,-11,-25
12,28,36,18,-2,-18,-9,27
11,0,-56,-7,-2,6,1,-4
-6,8,-6,-9,4,10,11,4
19,34,-19,-17,3,23,27,11
-51,-17,25,-1,8,18,12,-17
82,68,7,31,-17,-28,-53,33
-26,-18,-17,-6,-2,-1,22,3
-10,-30,-1,-1,-2,1,-3,10
-52,-77,-8,-12,2,17,3,-21
6,33,9,-4,9,-5,-5,5
-66,-40,6,-4,5,8,1,-34
61,96,30,18,-4,-26,3,26
44,67,-13,18,-6,-11,-2,-28
-37,-39,0,-9,4,17,14,-2
-52,-75,-11,-12,5,-1,21,-4
-71,-111,-18,-40,21,58,6,-21
105,120,55,48,-28,-79,-73,40
-98,-85,0,19,-1,4,23,-8
-22,-46,-13,-13,4,18,6,-12
-39,-45,-3,0,-2,-15,3,0
-28,-17,-15,-19,3,24,12,-13
44,29,-8,-11,-1,-6,-13,-7
27,14,3,5,-4,-12,4,18
34,25,-15,8,-3,2,2,-5
8,-8,18,2,2,12,0,-9
20,23,8,-3,0,-1,1,1
10,28,-11,-6,-1,7,3,1
7,-37,1,3,-5,-7,-10,6
-29,38,-15,-8,5,-5,12,-7
24,46,3,-6,-7,2,-12,-11
17,15,-5,10,-7,-17,-7,-8
-4,-9,3,6,-8,-7,-15,1
-48,-64,-13,-15,2,5,12,-19
-51,-33,-4,-2,6,9,9,-13
63,56,23,11,-6,2,-2,33
-10,18,10,8,-13,-11,-17,-10
-18,-14,-14,-16,-2,16,12,-7
-23,-22,-30,-4,-1,-1,-3,-1
-5,12,5,-4,-2,9,2,-7
-91,-54,-3,-2,1,-1,6,-3
56,2,3,15,2,-26,-11,4
89,110,23,13,-6,-8,1,25
-39,-24,-11,-10,-3,2,17,4
-5,-11,-6,-2,1,-8,2,-2
-53,-48,-2,-14,2,16,7,-8
45,-9,4,-3,5,6,12,25
-8,8,5,8,-1,-6,-5,-3
24,31,3,3,2,3,-6,0
0,0,-11,-8,1,16,12,9
-5,-21,5,1,-4,-12,-7,-15
-12,-27,2,5,-1,1,-9,-3
-11,-23,-11,-4,0,0,3,4
1,51,1,4,-2,-32,-6,5
2,-7,15,2,-7,-2,-5,1
4,-2,4,8,0,-24,-7,-1
1,1,-10,-1,4,26,8,1
-18,-26,-1,4,-2,-4,-9,-12
-25,-21,-14,-11,-1,-5,3,5
6,-9,2,-3,5,14,-4,-35
37,17,7,2,2,-19,4,22
3,42,7,5,0,18,-9,-10
-36,-32,0,-4,3,6,6,-16
13,-32,-22,-16,2,21,14,22
2,52,19,11,-5,-22,-15,-6
-43,-71,-15,-6,1,15,18,-10
84,67,12,10,-2,-15,-36,19
-54,-18,-4,2,0,8,9,-2
31,-2,2,1,2,5,3,7
-11,4,-3,-9,-3,8,4,3
-43,-35,-8,-6,-1,1,3,-12
6,6,0,0,0,-6,-8,1
0,2,-1,2,-3,-3,-7,4
17,11,5,5,0,0,-3,-10
-47,-35,-1,-3,2,1,5,-9
29,11,3,8,-1,-4,-8,4
39,54,1,-1,-3,-26,-12,-1
-4,-29,-14,-17,-8,-6,0,4
19,29,18,8,7,-24,-25,-25
-66,-13,4,7,-4,-20,-4,-17
36,-15,-15,-3,4,18,12,-4
23,37,11,15,-1,-20,-13,11
-44,-27,-4,-14,2,22,23,12
35,-4,3,-11,3,13,11,10
-43,-10,-13,4,-7,-25,-26,-40
25,25,5,-6,-3,4,3,15
-34,-56,-9,3,3,-5,8,-15
20,54,11,14,-5,-9,-10,2
-60,-30,3,3,-4,3,12,1
20,-13,-4,-8,4,18,8,9
-25,-13,-2,-8,-4,6,-8,-10
10,-5,-13,-11,1,-11,-9,3
9,-64,-3,-12,-1,1,3,16
37,71,22,21,-7,-27,-21,2
-67,-21,4,6,-2,5,10,-15
97,20,-17,-1,-2,-17,-7,19
-110,-17,3,10,-2,18,17,-6
-66,-81,-2,-6,8,11,-7,-28
31,55,9,5,-2,-3,8,17
-35,-38,-10,-13,3,18,6,-1
42,-10,-5,-10,3,1,-4,4
127,110,19,23,-4,-18,-5,55
-44,-37,-10,-5,3,26,28,-4
-28,-19,4,-2,-1,-1,-2,0
-22,-23,-20,-5,10,26,13,-14
-7,36,9,-17,-9,6,-9,18
57,64,-8,1,-10,-18,-12,20
-16,1,6,14,3,-1,10,-9
46,-3,3,-4,-5,-10,-14,6
-29,-64,-14,-12,4,18,4,-12
-37,-48,-9,-5,2,0,-1,-19
20,58,15,-3,-7,-17,9,21
35,94,21,21,-8,-26,-18,13
-29,-66,-18,0,1,-3,3,-11
-16,4,1,-5,1,-7,-6,-8
-27,-66,-10,-2,7,27,5,-11
60,52,3,-1,-1,3,2,5
-53,-26,8,6,0,0,0,-1
6,-2,-2,2,4,-7,-6,6
-18,21,2,1,-3,1,-5,-8
-31,-31,1,-3,2,0,-6,-13
-25,-11,-7,-5,3,7,2,-16
20,-6,5,5,3,4,7,9
-16,-25,-6,-13,-16,-7,-14,-1
5,25,4,6,-9,-10,-1,-8
-17,-35,-9,-15,13,15,5,-2
-36,-22,-1,7,-1,-32,-7,-20
4,-1,13,20,-16,-58,-49,-6
-48,-34,-2,9,-9,-11,0,21
-40,-34,-11,-12,4,22,20,-9
69,61,17,12,-10,-21,-27,20
-69,-19,-9,-10,7,19,16,-8
4,-16,1,-3,9,2,-3,-9
-24,9,4,5,-7,-16,-13,-11
1,-40,-6,-5,5,8,-1,9
-7,-12,-5,-7,-1,6,9,-2
53,77,17,2,0,-2,-13,9
10,29,-2,4,-1,3,12,-16
0,-8,3,-2,-1,15,7,1
35,-48,-14,-8,9,8,-1,-5
12,26,9,13,1,1,16,19
-54,-30,-2,-1,-12,-5,8,-30
37,1,-11,-13,11,41,-3,4
21,18,11,3,-19,-14,-3,1
-5,4,-6,-11,5,2,-5,-16
20,11,-3,5,4,-11,-4,13
-79,-62,-9,-10,-3,2,7,-15
4,-16,-6,-22,17,62,37,11
102,92,13,34,-16,-51,-28,23
-51,-27,-4,2,6,6,7,2
-7,-17,2,-7,-5,-1,4,0
-25,-19,-3,-2,4,0,-2,-15
-29,-60,-19,-18,6,13,10,-8
53,37,4,4,1,-9,-15,6
15,26,-6,-7,1,3,8,1
40,62,11,9,7,-21,-5,25
-18,-11,-4,-8,-5,1,-1,-11
-31,-37,3,18,-3,-6,-20,-23
-31,-31,-6,-14,-1,-9,13,-27
-23,5,-1,-5,-4,27,-11,12
25,21,21,20,9,-20,-16,35
32,39,-9,-7,1,27,24,11
24,39,3,4,-3,2,10,7
-60,-36,-8,-9,-2,-10,-11,-30
-46,-79,-5,-19,-5,0,14,-21
28,23,4,11,-3,-25,-25,16
-13,21,-1,2,0,-1,-2,-6
21,34,4,13,-4,-14,-3,-2
-49,-52,-10,-4,1,15,3,-13
2,-4,5,-7,-2,-7,0,2
-22,-60,-9,1,-4,-3,-7,7
-6,14,-1,5,4,-1,5,3
23,46,6,-5,-15,-8,-15,-14
-12,-8,-2,1,0,7,-45,-9
-42,-55,-2,7,-2,-9,1,-10
-11,-13,0,-5,3,11,10,10
51,36,-1,10,13,-5,7,36
-38,42,5,5,-4,-6,4,-2
30,-4,-3,-3,-3,10,1,-14
-5,-10,1,7,0,-15,-16,0
-75,-80,-8,-9,-3,0,7,-48
13,-11,2,-18,2,12,1,9
41,86,18,20,2,-29,-14,28
-48,0,-4,6,-8,5,1,-27
1,-22,-7,-11,4,19,6,15
3,-45,-6,0,-1,1,11,-4
-28,-13,-1,-10,2,11,6,12
43,46,9,12,6,0,-4,-6
-48,-15,-3,-5,-1,6,-3,-21
-1,-39,-8,-10,-14,14,3,15
22,48,6,-7,13,1,-9,1
4,-7,-3,-2,-3,-17,9,2
14,-6,-10,-6,10,50,27,1
28,65,2,16,-14,-41,-17,-6
19,-6,0,-5,1,18,11,5
18,13,-1,-1,-8,-14,-7,6
-108,-51,-5,-10,0,-1,1,1
46,-39,-3,-14,17,27,27,-4
82,113,14,30,-14,-36,-16,40
-90,-80,-14,-9,2,13,5,-30
-5,53,5,4,-4,-14,-15,-3
-34,-42,-5,-8,4,6,-1,-20
-11,-69,-8,-2,-1,-4,-8,-14
46,63,7,-5,3,10,13,14
-12,-10,3,7,-3,-28,-16,-9
-11,-15,-3,7,-3,0,11,2
10,-4,1,-4,1,-8,-5,-5
-42,-37,-7,-11,-6,5,27,18
84,25,7,19,-4,-18,-27,-18
-27,35,5,6,13,3,22,20
-19,-34,-1,-5,-15,-15,-11,-24
-31,-34,-5,-5,5,-5,2,0
-90,-27,0,-17,2,15,9,-10
85,58,10,21,-4,-18,-16,-3
-79,52,11,25,-11,-33,-8,16
27,-13,-4,2,5,0,-13,-9
-117,-96,-18,-19,2,10,8,-15
82,15,7,-2,-4,-34,-26,8
-97,-41,1,3,2,6,-1,2
43,29,-4,-5,-3,-4,-5,7
2,13,-3,3,4,0,10,3
-37,4,-2,-8,-8,6,-21,-23
53,-13,-5,-9,4,22,9,-1
13,26,13,13,-1,-26,-23,1
-8,-60,-13,-2,-15,-13,-8,-8
-50,-10,-2,1,19,-1,-9,12
31,28,-4,-20,-18,-4,-8,-23
5,22,10,18,-7,-34,-30,15
-4,21,-4,-3,0,-8,15,-11
-1,-59,-1,-6,-5,16,-2,1
-56,14,1,7,0,-16,-9,-28
-51,-69,-11,-12,0,12,11,3
68,84,3,-10,13,23,4,26
-34,61,19,29,-14,-36,-11,9
-25,-84,-24,-13,6,23,17,-11
27,9,4,0,1,5,0,6
17,19,1,4,-1,2,-8,8
-25,-28,-6,-14,8,21,24,-15
28,27,6,-2,3,3,-1,14
-17,2,-1,-1,1,1,-4,-6
27,-79,-20,-22,0,23,16,-1
73,108,34,36,-15,-62,-39,21
-14,-49,-12,-6,3,33,27,5
19,42,-1,-9,-2,-11,-11,-11
-34,-33,8,15,0,-7,-5,-27
8,4,-14,-23,1,43,1,6
-2,-1,0,3,2,-5,0,4
-44,-33,0,6,3,34,24,17
42,36,14,-5,-4,-12,4,7
-97,21,-7,0,-4,-9,3,-17
-19,-4,5,8,-4,-16,-19,-7
0,-47,-14,-9,3,13,7,1
-35,35,1,-3,0,2,0,3
27,-38,5,1,1,-12,-2,-6
52,14,-4,4,1,-3,4,20
-63,-15,5,-1,-1,-4,4,-40
82,-13,-5,-14,2,-6,-15,27
-29,24,20,16,-14,-21,-6,-18
2,-53,-8,-6,4,8,12,9
33,17,-2,-5,8,-6,-31,-12
-45,-23,8,20,1,-4,-4,-10
-37,-43,-31,-28,-4,24,29,10
82,78,18,0,3,-12,-36,-14
27,21,12,21,-14,-17,-3,0
-25,-18,-4,-7,9,7,4,8
0,-16,-9,-6,5,14,18,8
-53,-66,-9,-3,-1,9,-7,-7
-32,16,-16,-28,5,26,21,-36
122,127,37,50,-9,-37,-35,51
-64,-69,-14,-10,-1,11,14,-26
28,-30,-6,-6,4,8,2,-1
-30,-14,0,-3,-3,-3,5,1
-30,-22,-11,-9,-4,-1,-2,-8
-113,-126,-22,-37,10,35,41,-32
94,125,49,60,-13,-67,-77,56
-75,-92,-3,12,-4,0,10,-10
-58,-120,-15,-5,0,17,14,-16
4,-41,-9,-15,5,2,-2,9
-24,-12,-4,-20,7,17,27,-15
61,58,14,13,-10,-22,-22,16
-19,26,-1,23,7,-21,-13,-2
10,-4,-7,-35,-18,8,-2,-16
-8,6,-3,-4,5,13,18,0
16,17,10,9,-3,-9,-25,7
-37,-12,-7,-7,0,2,11,-3
38,30,5,13,13,13,9,9
-80,-95,-14,-12,-13,8,5,-27
109,96,37,36,11,-37,-33,42
-20,-54,-15,-14,-1,36,23,8
38,16,8,11,5,-8,-8,9
-45,-50,-16,-17,-3,14,13,-11
2,18,-2,-17,7,4,14,-16
-3,5,2,0,-3,-8,-7,7
4,-14,11,23,-8,-34,-33,-10
-35,30,-13,-13,3,18,27,8
-35,-32,-9,-7,-3,-3,0,0
36,64,11,-6,2,-5,-4,-6
23,3,3,17,-5,4,-9,-11
-12,-1,-4,1,1,6,6,18
4,-7,-8,-8,5,-3,6,6
-56,-22,-2,-4,-5,11,0,-11
7,-35,-12,-5,14,2,8,15
-4,46,13,7,-9,-14,-7,-24
-42,-42,0,-2,10,14,6,16
41,6,-2,5,-6,-11,3,2
26,124,13,6,3,-2,-3,21
9,5,3,0,5,8,4,-2
-31,-41,-10,-5,-5,-5,0,-9
-17,-21,-2,-8,1,3,1,-10
-1,4,1,1,0,-5,-10,6
-14,3,0,1,-5,-17,-10,-4
-61,-88,-15,-19,2,37,23,-7
57,97,22,17,6,-38,-33,-24
-79,-2,15,19,-25,-53,-40,5
-24,-76,-15,-6,12,22,20,-17
-30,-31,1,0,-5,-5,0,-2
-8,-48,-10,-9,-3,8,2,-10
-1,-9,-2,-2,6,-2,13,-11
22,18,7,6,-4,-7,-5,6
11,26,0,-1,3,1,-7,-6
-13,3,-3,-1,2,-9,3,5
1,-6,-3,-3,0,6,0,-6
2,-5,2,0,-5,-9,-5,-7
27,21,3,6,-2,-7,-7,-9
-102,-80,-12,-20,-10,26,23,-20
96,63,21,17,0,-38,-51,66
-128,-128,2,17,5,4,-3,-26
19,-47,-7,-9,-8,-7,2,-2
1,-26,1,0,3,1,-4,13
-24,-49,-18,-20,7,29,26,-16
35,46,3,1,-1,-10,-6,13
21,43,7,6,-7,-13,-15,-6
-48,-40,-7,-7,-5,3,7,5
-6,-11,-3,1,5,12,0,-21
64,81,7,2,-2,-18,5,39
-73,6,9,18,-11,-13,-31,-25
16,40,11,0,3,-7,-3,-5
-25,-51,-10,-6,0,11,17,-13
25,-2,-2,-10,-4,0,-5,10
-2,20,-2,-4,8,9,6,-9
20,4,4,6,3,7,-1,14
-16,-1,-3,-4,-8,-13,1,3
2,-17,-6,-12,-4,7,2,0
2,-21,-1,-6,0,9,16,-10
29,-1,3,5,3,0,-17,14
-4,42,12,18,-5,-7,3,-9
53,41,11,2,4,-17,1,19
-22,46,5,1,-7,-15,8,11
-35,-60,-7,-9,-2,0,-14,-17
2,-6,0,-4,-2,-8,-5,-17
-14,-13,-8,-3,-3,-1,-3,-20
6,-6,-2,0,6,-2,0,9
-2,0,0,1,-8,-1,1,-7
-7,-8,-2,2,3,2,-3,4
-20,-10,2,2,-2,-5,-18,-16
38,-39,-10,-11,4,7,15,32
-34,-29,-8,1,1,-12,-1,-1
110,90,14,4,-2,-9,-32,-7
-60,-29,0,8,-3,12,13,6
64,25,0,-4,2,6,4,29
6,3,1,4,-3,6,8,5
-46,-43,-8,-11,8,11,8,1
5,7,-2,-6,2,11,-8,-18
-3,-2,3,5,-4,-5,-18,-14
-47,-26,-7,1,-2,-30,2,0
40,-102,-19,-26,5,59,27,10
35,82,41,44,-7,-57,-35,5
-76,-95,-10,3,0,-4,-3,-16
38,11,4,-6,-3,10,1,5
-64,-33,-14,-7,-3,-5,-1,-19
-18,-28,-7,-14,4,5,2,-8
35,36,5,4,-3,-6,-10,6
-7,23,-1,1,-3,-2,-2,-6
-14,0,1,0,-2,-1,3,9
13,-9,-9,-4,2,6,5,2
-8,23,1,7,-2,-6,-6,-2
-4,-14,-6,-7,2,2,9,-11
-47,-58,3,-3,-4,-1,-12,5
97,103,20,17,4,-15,-8,20
-105,-89,-7,-1,-4,2,5,-21
14,-1,-2,0,-3,16,5,12
-4,0,5,1,-2,-12,4,4
-44,-57,-20,-19,7,26,18,-6
26,20,-2,-5,-6,-14,-13,2
-5,-9,-1,5,4,7,-1,3
2,30,1,-9,-12,2,10,28
-43,-50,0,5,5,-37,-12,-40
76,39,3,14,-1,17,1,24
-22,-24,-1,-1,3,8,-1,-1
-18,2,-4,1,2,-5,3,-3
-28,-54,-5,-10,-6,9,4,-12
1,21,0,-5,4,-1,1,-7
22,-1,-2,0,-1,-12,-1,-15
-26,4,9,12,0,2,-6,10
-21,-10,-10,-7,-2,10,-1,-12
-30,-44,-8,-4,2,1,6,-7
8,44,13,5,-2,-4,-9,-7
-4,-2,-3,1,2,-10,1,-10
-9,-23,-12,-15,1,5,6,12
-24,-11,-4,5,-5,-11,-9,3
83,81,16,8,-7,-23,-13,8
-47,-19,-1,5,0,-8,-4,-11
-12,-103,-17,-13,1,21,11,17
-1,21,7,-10,3,4,-3,-1
27,52,1,7,0,-19,-11,-3
10,-2,2,6,5,5,0,-16
-12,-3,0,4,-4,0,-10,-10
10,-30,-4,-3,0,7,10,-2
-14,-15,-4,-8,-1,8,1,-9
-36,-28,-4,-4,8,-8,6,2
101,69,8,2,-1,10,5,30
7,77,13,9,-8,-5,2,-9
-37,-14,-7,-5,4,-2,-10,-5
13,-20,0,9,-3,1,11,-2
-32,13,2,-7,7,7,2,0
0,-62,-4,-7,-7,1,5,4
-5,51,-2,1,-16,-13,-9,-5
-9,-16,2,6,15,-9,-17,-12
10,-19,-5,-4,-12,2,5,4
-7,-58,2,2,-1,-8,-15,-16
-29,-42,6,13,-2,-16,-15,-15
50,63,-2,2,0,16,13,20
-22,28,4,3,0,0,-1,-16
22,-10,2,-9,2,-9,10,8
-43,-14,1,-11,-4,11,0,5
86,25,-3,-6,-1,12,-12,-5
-24,0,3,14,3,-13,-4,-4
-7,2,-9,-12,-3,6,16,-6
27,9,2,-1,4,-3,1,-5
-9,-2,-3,-7,-2,-11,-10,-8
-33,-38,-5,-1,-1,-1,-3,-10
21,45,5,10,7,-2,-3,5
4,24,-1,-5,5,14,8,8
-28,19,-4,-1,-10,-12,-1,-9
51,51,10,-1,-1,6,3,18
-51,6,-2,1,2,-1,-12,-7
-6,-53,-2,-2,2,6,4,5
2,7,4,-4,-4,2,6,5
-8,11,-1,-3,2,-4,-1,7
2,-3,-5,-1,2,8,1,-5
-16,-56,-3,-7,6,25,18,-3
49,40,10,12,-1,16,2,26
-35,46,4,6,6,-10,-17,-2
-17,-7,-3,-2,-2,-3,-1,-8
-11,-42,0,2,-3,-14,-4,-4
-34,-39,-11,-11,6,4,15,15
-8,-10,1,-7,-10,-8,-10,-54
-31,-5,-1,-2,-6,-16,-29,-1
58,27,-3,8,4,-11,3,25
-33,9,7,8,-9,-19,-20,-31
-16,-71,-6,-1,-2,0,9,21
-1,86,10,-1,1,-3,-5,-13
-21,-24,-17,-11,-4,10,9,1
5,-12,1,1,-4,-9,-11,-7
-1,0,3,10,-1,-9,-2,1
27,4,2,-2,1,-1,6,15
-5,-8,2,7,0,-6,-10,-1
-20,-19,0,-1,-1,-28,14,-5
-10,11,-5,-5,-3,14,-25,-6
17,-24,-9,-3,-3,0,1,13
-3,42,14,5,-1,-29,-11,-7
23,2,-5,-8,3,11,3,-1
2,-15,2,-1,0,-8,5,-20
14,-13,8,11,-3,-2,-1,25
-43,-12,-13,-3,0,3,-5,-13
-20,-13,-2,-6,-4,6,-1,-3
30,0,2,-2,-2,0,1,-4
19,0,9,6,3,6,6,-3
-14,-52,-28,-14,-3,8,9,5
-22,-48,-15,-11,3,7,0,-16
49,127,32,16,-3,-12,-13,-4
-49,-41,-3,9,-3,6,5,5
14,16,12,1,1,7,4,4
-5,-31,-6,-2,-1,18,1,-3
-37,-51,-20,-15,4,10,21,14
25,26,6,-6,2,5,-14,-3
4,-14,2,5,-3,-9,-3,1
11,30,5,5,-4,-9,-8,7
25,4,8,2,4,-2,5,13
20,34,-1,3,0,-6,10,10
-21,-52,-11,-5,-3,2,3,-4
-2,34,7,-6,3,7,4,-6
16,14,-5,-2,-3,-3,1,28
-27,-10,-5,0,3,-3,-2,-24
23,-11,3,-1,1,6,1,14
7,-18,1,0,-1,4,9,8
-30,2,3,1,-1,0,-4,-19
-15,13,-7,-5,2,10,1,0
15,20,4,1,-3,-1,-2,-4
-13,-31,-4,1,-2,-6,5,-1
-44,-30,-24,-15,1,22,10,2
105,104,27,-2,-3,-25,-13,1
-2,-14,0,18,-9,12,-21,-10
18,14,1,5,-1,-35,-10,1
-44,-99,-2,0,2,10,13,1
-61,-42,-15,-15,2,9,-3,-19
19,127,17,-9,5,6,3,5
18,12,11,20,-11,-30,-23,17
-7,13,3,2,3,4,7,-9
4,-49,-16,-1,2,6,2,7
-25,-34,-3,-5,-1,-9,0,-3
-13,-20,-7,-10,1,15,5,-1
-30,-12,-3,-14,4,4,9,-2
77,2,14,11,-1,20,11,63
82,75,5,18,-12,-12,-26,-11
-41,-2,-5,-3,-1,14,10,2
-4,-21,-6,2,-4,-17,-22,-14
-63,-73,-16,-14,0,6,16,-16
-35,-74,-5,-13,6,-8,-2,0
41,80,24,8,-10,-26,-30,-11
-19,-40,-6,15,-7,-7,1,-14
-2,13,0,-2,0,-4,1,-19
-17,-1,-7,-5,-1,0,6,16
-64,-68,-19,-10,5,18,7,-54
76,86,18,1,-2,-17,-10,30
20,41,4,12,-3,-11,4,13
44,24,5,6,-6,0,-4,7
-28,-41,-11,-6,6,19,17,15
-2,-17,-11,-11,1,8,-3,1
-5,11,3,-1,-4,-13,-3,-12
-33,-13,4,2,3,14,-12,-11
5,-22,-2,-3,2,5,8,12
10,31,-1,1,-1,-2,0,6
-2,-63,-10,-1,-1,-13,-14,-14
-37,-4,1,2,3,-13,3,-22
15,15,1,3,-1,-8,-25,7
-25,-8,1,10,-6,-19,-20,-19
-21,-19,3,3,2,10,12,-6
-3,-14,-3,-6,2,8,11,-5
3,1,2,1,-5,-1,6,18
4,-5,-2,2,-1,-6,-2,-6
-3,-1,-17,-5,-3,3,-5,-14
-11,-15,6,0,-1,-5,-2,-11
-5,-8,3,-2,-1,-8,-2,-7
2,-12,-7,-6,0,-7,-8,13
